segment_id,time_step,load_cycles,wear_level,alignment_deviation,vibration_index,environment_factor,degradation_rate,risk_score,fault_label
5,1078,952,0.449,9.55,65.1,1.04,0.044,0.661,Misalignment
5,1079,981,0.45,9.4,64.6,1.1,0.119,0.656,Misalignment
5,1080,533,0.45,9.42,64.7,1.04,0.026,0.657,Misalignment
5,1081,440,0.451,9.54,65.2,1.17,0.034,0.662,Misalignment
5,1082,178,0.451,10.0,67.0,0.98,0.036,0.681,Misalignment
5,1083,843,0.451,9.93,66.8,0.96,0.012,0.679,Misalignment
5,1084,163,0.451,9.85,66.4,0.91,0.04,0.675,Misalignment
5,1085,239,0.451,10.0,67.1,0.84,0.041,0.682,Misalignment
5,1086,383,0.451,10.0,67.1,1.2,0.035,0.682,Misalignment
5,1087,525,0.451,9.89,66.7,1.09,0.042,0.677,Misalignment
5,1088,420,0.451,9.82,66.4,0.83,0.057,0.674,Misalignment
5,1089,282,0.452,9.8,66.3,1.11,0.066,0.673,Misalignment
5,1090,965,0.452,9.73,66.0,0.89,0.049,0.671,Misalignment
5,1091,255,0.452,9.82,66.4,1.14,0.038,0.675,Misalignment
5,1092,917,0.452,9.93,66.9,0.81,0.025,0.679,Misalignment
5,1093,324,0.453,10.0,67.2,0.9,0.096,0.683,Misalignment
5,1094,817,0.453,9.98,67.1,1.05,0.044,0.682,Misalignment
5,1095,935,0.453,10.0,67.2,0.88,0.014,0.683,Misalignment
5,1096,618,0.453,9.98,67.1,0.87,0.038,0.682,Misalignment
5,1097,327,0.453,10.0,67.2,1.07,0.021,0.683,Misalignment
5,1098,955,0.455,10.0,67.3,0.91,0.142,0.684,Misalignment
5,1099,226,0.455,9.95,67.1,0.96,0.026,0.682,Misalignment
5,1100,725,0.455,9.94,67.1,1.05,0.079,0.681,Misalignment
5,1101,627,0.455,10.0,67.3,1.11,0.014,0.684,Misalignment
5,1102,344,0.456,10.0,67.3,1.03,0.04,0.684,Misalignment
5,1103,998,0.456,10.0,67.4,1.02,0.054,0.685,Misalignment
5,1104,615,0.457,9.97,67.3,0.91,0.07,0.684,Misalignment
5,1105,651,0.458,10.0,67.5,1.1,0.143,0.685,Misalignment
5,1106,190,0.458,10.0,67.5,0.86,0.073,0.685,Misalignment
5,1107,901,0.458,9.81,66.7,1.11,0.012,0.678,Misalignment
5,1108,996,0.459,10.0,67.5,0.99,0.075,0.686,Misalignment
5,1109,392,0.459,10.0,67.5,0.81,0.139,0.686,Misalignment
5,1110,119,0.459,10.0,67.5,1.07,0.046,0.686,Misalignment
5,1111,942,0.459,10.0,67.6,1.18,0.013,0.686,Misalignment
5,1112,261,0.459,10.0,67.6,0.92,0.063,0.686,Misalignment
5,1113,326,0.459,10.0,67.6,1.06,0.018,0.686,Misalignment
5,1114,629,0.46,10.0,67.6,1.15,0.02,0.687,Misalignment
5,1115,997,0.46,10.0,67.6,1.1,0.037,0.687,Misalignment
5,1116,954,0.461,9.97,67.5,1.0,0.063,0.686,Misalignment
5,1117,666,0.461,10.0,67.7,0.89,0.064,0.687,Misalignment
5,1118,508,0.461,10.0,67.7,0.94,0.039,0.687,Misalignment
5,1119,740,0.461,10.0,67.7,1.16,0.045,0.688,Misalignment
5,1120,793,0.462,9.98,67.6,0.94,0.06,0.687,Misalignment
5,1121,373,0.462,10.0,67.7,1.05,0.027,0.688,Misalignment
5,1122,166,0.462,10.0,67.7,0.91,0.023,0.688,Misalignment
5,1123,389,0.462,10.0,67.7,0.95,0.017,0.688,Misalignment
5,1124,226,0.462,10.0,67.7,1.07,0.137,0.688,Misalignment
5,1125,223,0.463,9.67,66.4,0.93,0.068,0.674,Misalignment
5,1126,126,0.463,9.86,67.2,1.12,0.058,0.683,Misalignment
5,1127,160,0.463,9.71,66.6,0.9,0.119,0.676,Misalignment
5,1128,885,0.463,9.91,67.5,1.0,0.047,0.685,Misalignment
5,1129,542,0.463,10.0,67.8,0.88,0.03,0.689,Misalignment
5,1130,954,0.464,9.91,67.5,1.1,0.079,0.685,Misalignment
5,1131,708,0.464,10.0,67.9,1.04,0.018,0.689,Misalignment
5,1132,358,0.464,9.79,67.0,0.83,0.037,0.681,Misalignment
5,1133,172,0.465,9.66,66.5,1.03,0.059,0.675,Misalignment
5,1134,907,0.465,10.0,67.9,1.12,0.011,0.69,Misalignment
5,1135,890,0.465,9.9,67.5,1.04,0.073,0.686,Misalignment
5,1136,199,0.466,9.92,67.6,0.84,0.08,0.687,Misalignment
5,1137,976,0.467,9.72,66.9,1.01,0.147,0.679,Misalignment
5,1138,788,0.467,10.0,68.0,1.05,0.054,0.691,Misalignment
5,1139,582,0.468,10.0,68.1,0.85,0.073,0.691,Misalignment
5,1140,971,0.468,10.0,68.1,0.99,0.069,0.692,Misalignment
5,1141,761,0.469,10.0,68.2,1.03,0.117,0.692,Misalignment
5,1142,976,0.469,9.91,67.8,0.81,0.016,0.689,Misalignment
5,1143,604,0.47,9.73,67.1,0.85,0.053,0.681,Misalignment
5,1144,154,0.47,9.78,67.3,0.99,0.147,0.683,Misalignment
5,1145,649,0.471,9.83,67.5,1.12,0.078,0.686,Misalignment
5,1146,944,0.471,9.91,67.9,1.12,0.016,0.689,Misalignment
5,1147,273,0.471,9.76,67.3,1.01,0.056,0.683,Misalignment
5,1148,803,0.471,9.99,68.2,1.05,0.044,0.693,Misalignment
5,1149,737,0.471,10.0,68.3,1.06,0.018,0.693,Misalignment
5,1150,931,0.472,9.98,68.2,0.89,0.058,0.693,Misalignment
5,1151,197,0.472,9.58,66.6,0.82,0.054,0.676,Misalignment
5,1152,582,0.472,9.71,67.2,0.9,0.02,0.682,Misalignment
5,1153,780,0.472,9.67,67.0,1.15,0.035,0.68,Misalignment
5,1154,809,0.473,9.41,66.0,1.01,0.065,0.669,Misalignment
5,1155,725,0.474,9.41,66.1,1.08,0.096,0.67,Misalignment
5,1156,735,0.474,9.5,66.4,1.07,0.065,0.674,Misalignment
5,1157,500,0.474,9.33,65.8,1.07,0.012,0.667,Misalignment
5,1158,620,0.474,9.31,65.7,1.08,0.023,0.666,Misalignment
5,1159,613,0.475,9.43,66.2,1.1,0.093,0.672,Misalignment
5,1160,435,0.475,9.26,65.6,0.94,0.047,0.665,Misalignment
5,1161,617,0.475,9.17,65.2,1.01,0.044,0.661,Misalignment
5,1162,797,0.476,9.32,65.8,1.09,0.074,0.667,Misalignment
5,1163,969,0.477,9.67,67.3,1.08,0.058,0.683,Misalignment
5,1164,902,0.477,9.68,67.3,0.92,0.039,0.683,Misalignment
5,1165,386,0.477,10.0,68.6,1.16,0.04,0.697,Misalignment
5,1166,845,0.477,10.0,68.6,1.03,0.024,0.697,Misalignment
5,1167,195,0.478,10.0,68.7,0.97,0.073,0.697,Misalignment
5,1168,136,0.478,10.0,68.7,0.82,0.074,0.697,Misalignment
5,1169,522,0.478,10.0,68.7,1.03,0.022,0.697,Misalignment
5,1170,840,0.479,10.0,68.7,0.92,0.122,0.698,Misalignment
5,1171,420,0.479,10.0,68.7,1.18,0.066,0.698,Misalignment
5,1172,704,0.479,10.0,68.8,1.19,0.018,0.698,Misalignment
5,1173,631,0.48,10.0,68.8,0.9,0.144,0.698,Misalignment
5,1174,770,0.48,10.0,68.8,0.93,0.052,0.699,Misalignment
5,1175,316,0.481,10.0,68.8,1.06,0.065,0.699,Misalignment
5,1176,515,0.481,9.98,68.8,1.07,0.041,0.698,Misalignment
5,1177,587,0.481,9.94,68.6,1.11,0.027,0.697,Misalignment
5,1178,261,0.481,10.0,68.9,1.19,0.022,0.699,Misalignment
5,1179,961,0.482,10.0,68.9,0.93,0.052,0.699,Misalignment
5,1180,873,0.482,10.0,68.9,1.01,0.056,0.7,Misalignment
5,1181,350,0.482,9.82,68.2,0.93,0.042,0.692,Misalignment
5,1182,298,0.482,9.79,68.1,0.86,0.071,0.691,Misalignment
5,1183,144,0.482,9.96,68.8,1.03,0.087,0.698,Misalignment
5,1184,116,0.483,9.85,68.4,1.16,0.149,0.694,Misalignment
5,1185,645,0.483,9.99,68.9,0.9,0.029,0.7,Misalignment
5,1186,520,0.483,10.0,69.0,0.83,0.022,0.7,Misalignment
5,1187,537,0.483,9.91,68.6,0.82,0.021,0.697,Misalignment
5,1188,158,0.483,10.0,69.0,1.16,0.058,0.7,Misalignment
5,1189,979,0.484,9.93,68.7,0.94,0.045,0.698,Misalignment
5,1190,578,0.484,10.0,69.0,1.14,0.028,0.701,Misalignment
5,1191,957,0.484,10.0,69.0,0.92,0.045,0.701,Misalignment
5,1192,540,0.485,10.0,69.1,1.03,0.092,0.701,Misalignment
5,1193,434,0.485,9.88,68.6,0.94,0.018,0.696,Misalignment
5,1194,604,0.485,9.95,68.9,1.07,0.014,0.699,Misalignment
5,1195,550,0.485,9.77,68.2,0.88,0.075,0.692,Misalignment
5,1196,839,0.486,9.65,67.8,1.15,0.064,0.687,Misalignment
5,1197,347,0.486,9.52,67.2,1.08,0.01,0.681,Misalignment
5,1198,724,0.486,9.4,66.7,1.09,0.016,0.677,Misalignment
5,1199,777,0.486,9.37,66.6,1.16,0.023,0.675,Misalignment
5,1200,743,0.486,9.47,67.0,1.14,0.02,0.68,Misalignment
5,1201,102,0.486,9.63,67.7,0.97,0.049,0.686,Misalignment
5,1202,887,0.486,9.87,68.7,0.91,0.012,0.697,Misalignment
5,1203,514,0.487,9.59,67.6,1.07,0.11,0.685,Misalignment
5,1204,304,0.487,10.0,69.2,0.99,0.063,0.703,Misalignment
5,1205,518,0.488,9.89,68.8,1.13,0.044,0.698,Misalignment
5,1206,250,0.488,9.89,68.8,0.81,0.027,0.698,Misalignment
5,1207,313,0.488,9.82,68.5,1.09,0.041,0.695,Misalignment
5,1208,784,0.488,10.0,69.3,1.0,0.054,0.703,Misalignment
5,1209,884,0.489,10.0,69.3,1.05,0.109,0.704,Misalignment
5,1210,696,0.489,10.0,69.4,0.9,0.05,0.704,Misalignment
5,1211,503,0.49,10.0,69.4,0.81,0.022,0.704,Misalignment
5,1212,380,0.49,10.0,69.4,1.14,0.064,0.704,Misalignment
5,1213,256,0.49,10.0,69.4,0.83,0.064,0.704,Misalignment
5,1214,459,0.49,9.95,69.2,0.89,0.01,0.702,Misalignment
5,1215,306,0.49,10.0,69.4,0.9,0.136,0.704,Misalignment
5,1216,530,0.49,9.57,67.7,0.84,0.017,0.686,Misalignment
5,1217,982,0.492,9.43,67.2,1.14,0.12,0.681,Misalignment
5,1218,316,0.492,9.21,66.4,1.02,0.03,0.672,Misalignment
5,1219,196,0.492,9.0,65.5,1.16,0.067,0.663,Misalignment
5,1220,497,0.492,9.27,66.6,1.04,0.023,0.675,Misalignment
5,1221,625,0.492,9.44,67.3,0.99,0.017,0.682,Misalignment
5,1222,216,0.492,9.95,69.3,0.91,0.032,0.703,Misalignment
5,1223,402,0.493,9.74,68.5,1.15,0.056,0.695,Misalignment
5,1224,824,0.493,9.86,69.0,0.92,0.033,0.7,Misalignment
5,1225,692,0.493,10.0,69.6,0.8,0.04,0.706,Misalignment
5,1226,661,0.494,9.83,68.9,1.05,0.077,0.699,Misalignment
5,1227,125,0.494,9.86,69.0,1.07,0.063,0.7,Misalignment
5,1228,908,0.494,9.99,69.6,0.85,0.052,0.706,Misalignment
5,1229,298,0.494,10.0,69.7,0.94,0.09,0.707,Misalignment
5,1230,961,0.495,10.0,69.7,0.87,0.058,0.707,Misalignment
5,1231,968,0.495,10.0,69.7,1.02,0.04,0.707,Misalignment
5,1232,273,0.495,9.97,69.6,0.98,0.075,0.706,Misalignment
5,1233,581,0.496,10.0,69.8,1.0,0.145,0.708,Misalignment
5,1234,143,0.496,9.78,68.9,0.93,0.032,0.699,Misalignment
5,1235,323,0.496,9.36,67.2,0.99,0.014,0.681,Misalignment
5,1236,197,0.496,9.27,66.9,1.06,0.034,0.677,Misalignment
5,1237,982,0.497,9.37,67.3,0.97,0.068,0.682,Misalignment
5,1238,854,0.498,9.47,67.8,0.82,0.079,0.687,Misalignment
5,1239,604,0.498,9.64,68.4,1.18,0.046,0.694,Misalignment
5,1240,304,0.498,9.61,68.3,0.97,0.057,0.693,Misalignment
5,1241,966,0.498,9.81,69.1,1.0,0.038,0.701,Misalignment
5,1242,673,0.499,9.89,69.5,1.06,0.022,0.704,Misalignment
5,1243,780,0.499,10.0,69.9,0.91,0.021,0.709,Misalignment
5,1244,903,0.499,10.0,70.0,1.01,0.057,0.71,Misalignment
5,1245,986,0.5,10.0,70.0,1.05,0.062,0.71,Misalignment
5,1246,887,0.501,10.0,70.1,0.88,0.136,0.711,Misalignment
5,1247,483,0.501,10.0,70.1,1.09,0.04,0.711,Misalignment
5,1248,562,0.501,9.95,69.9,0.82,0.041,0.709,Misalignment
5,1249,908,0.502,9.79,69.3,0.98,0.071,0.702,Misalignment
5,1250,262,0.502,10.0,70.1,1.1,0.049,0.711,Misalignment
5,1251,958,0.503,10.0,70.2,1.17,0.062,0.712,Misalignment
5,1252,916,0.503,10.0,70.2,0.85,0.013,0.712,Misalignment
5,1253,724,0.503,9.69,69.0,0.98,0.064,0.699,Misalignment
5,1254,213,0.504,9.42,67.9,1.09,0.146,0.688,Misalignment
5,1255,265,0.504,9.81,69.5,1.07,0.062,0.704,Misalignment
5,1256,428,0.504,9.75,69.2,0.94,0.022,0.702,Misalignment
5,1257,137,0.504,9.9,69.8,1.19,0.068,0.708,Misalignment
5,1258,934,0.505,10.0,70.3,0.89,0.075,0.713,Misalignment
5,1259,845,0.505,9.96,70.1,0.93,0.015,0.711,Misalignment
5,1260,515,0.505,9.85,69.7,0.9,0.037,0.706,Misalignment
5,1261,790,0.505,9.88,69.8,0.98,0.018,0.708,Misalignment
5,1262,208,0.505,10.0,70.3,0.86,0.07,0.713,Misalignment
5,1263,970,0.506,10.0,70.4,1.15,0.079,0.714,Misalignment
5,1264,762,0.507,10.0,70.4,0.95,0.139,0.714,Misalignment
5,1265,618,0.508,9.98,70.4,1.13,0.055,0.713,Misalignment
5,1266,968,0.508,9.8,69.7,1.0,0.053,0.706,Misalignment
5,1267,901,0.508,9.91,70.1,1.06,0.021,0.711,Misalignment
5,1268,179,0.508,9.93,70.2,1.11,0.012,0.712,Misalignment
5,1269,448,0.509,9.95,70.3,1.12,0.09,0.713,Misalignment
5,1270,741,0.509,9.83,69.9,0.98,0.058,0.708,Misalignment
5,1271,278,0.509,9.9,70.1,0.97,0.055,0.711,Misalignment
5,1272,237,0.51,9.85,70.0,0.97,0.091,0.709,Misalignment
5,1273,322,0.51,9.73,69.5,0.89,0.141,0.705,Misalignment
5,1274,142,0.51,9.78,69.7,1.13,0.047,0.707,Misalignment
5,1275,795,0.51,9.8,69.8,1.06,0.043,0.708,Misalignment
5,1276,329,0.511,10.0,70.6,1.1,0.06,0.716,Misalignment
5,1277,402,0.511,10.0,70.7,1.12,0.045,0.716,Misalignment
5,1278,185,0.511,10.0,70.7,0.93,0.043,0.716,Misalignment
5,1279,326,0.511,10.0,70.7,0.91,0.054,0.716,Misalignment
5,1280,586,0.511,10.0,70.7,0.95,0.067,0.717,Misalignment
5,1281,626,0.512,10.0,70.7,0.8,0.021,0.717,Misalignment
5,1282,560,0.512,10.0,70.7,1.14,0.079,0.717,Misalignment
5,1283,539,0.512,10.0,70.7,1.03,0.051,0.717,Misalignment
5,1284,770,0.513,10.0,70.8,0.9,0.069,0.717,Misalignment
5,1285,871,0.513,9.94,70.6,0.91,0.055,0.715,Misalignment
5,1286,664,0.513,10.0,70.8,1.03,0.034,0.718,Misalignment
5,1287,712,0.514,10.0,70.8,0.91,0.027,0.718,Misalignment
5,1288,757,0.515,9.97,70.8,0.9,0.13,0.717,Misalignment
5,1289,260,0.515,10.0,70.9,0.84,0.064,0.719,Misalignment
5,1290,271,0.515,10.0,70.9,0.87,0.042,0.719,Misalignment
5,1291,651,0.516,10.0,70.9,0.95,0.127,0.719,Misalignment
5,1292,603,0.516,10.0,71.0,0.82,0.073,0.719,Misalignment
5,1293,963,0.517,10.0,71.0,1.09,0.058,0.72,Misalignment
5,1294,998,0.517,9.8,70.2,0.84,0.034,0.711,Misalignment
5,1295,302,0.517,10.0,71.0,0.93,0.026,0.72,Misalignment
5,1296,366,0.517,10.0,71.0,0.86,0.124,0.72,Misalignment
5,1297,223,0.517,9.97,70.9,0.96,0.033,0.719,Misalignment
5,1298,631,0.518,9.76,70.1,1.14,0.068,0.71,Misalignment
5,1299,852,0.518,9.97,71.0,1.12,0.035,0.719,Misalignment
5,1300,954,0.518,9.92,70.8,0.92,0.027,0.717,Misalignment
5,1301,658,0.519,9.89,70.7,1.15,0.059,0.716,Misalignment
5,1302,839,0.519,9.81,70.4,0.96,0.04,0.713,Misalignment
5,1303,484,0.519,10.0,71.2,1.01,0.014,0.721,Misalignment
5,1304,620,0.52,10.0,71.2,1.17,0.066,0.721,Misalignment
5,1305,448,0.52,10.0,71.2,1.1,0.058,0.722,Misalignment
5,1306,235,0.52,10.0,71.2,1.15,0.047,0.722,Misalignment
5,1307,744,0.52,10.0,71.2,0.8,0.044,0.722,Misalignment
5,1308,690,0.521,10.0,71.3,1.06,0.074,0.722,Misalignment
5,1309,847,0.522,10.0,71.3,1.2,0.102,0.723,Misalignment
5,1310,214,0.522,10.0,71.3,1.12,0.08,0.723,Misalignment
5,1311,374,0.522,10.0,71.3,1.07,0.053,0.723,Misalignment
5,1312,271,0.523,10.0,71.4,1.12,0.125,0.723,Misalignment
5,1313,751,0.523,9.81,70.6,0.96,0.013,0.715,Misalignment
5,1314,717,0.523,9.77,70.5,0.9,0.024,0.714,Misalignment
5,1315,960,0.524,9.58,69.7,0.84,0.075,0.706,Misalignment
5,1316,333,0.524,9.6,69.8,0.99,0.074,0.707,Misalignment
5,1317,175,0.524,9.81,70.7,0.95,0.044,0.716,Misalignment
5,1318,919,0.525,9.92,71.1,1.0,0.071,0.721,Misalignment
5,1319,401,0.525,10.0,71.5,0.91,0.012,0.724,Misalignment
5,1320,452,0.525,9.82,70.8,1.19,0.092,0.717,Misalignment
5,1321,164,0.525,9.91,71.2,1.02,0.116,0.721,Misalignment
5,1322,482,0.525,10.0,71.5,1.04,0.031,0.725,Misalignment
5,1323,554,0.526,10.0,71.5,1.19,0.049,0.725,Misalignment
5,1324,354,0.526,10.0,71.6,0.84,0.089,0.725,Misalignment
5,1325,193,0.526,10.0,71.6,1.16,0.024,0.725,Misalignment
5,1326,978,0.526,10.0,71.6,0.92,0.032,0.725,Misalignment
5,1327,891,0.527,10.0,71.6,1.06,0.028,0.725,Misalignment
5,1328,166,0.527,9.82,70.9,0.94,0.027,0.718,Misalignment
5,1329,981,0.528,9.6,70.1,1.18,0.09,0.709,Misalignment
5,1330,484,0.528,9.33,69.0,1.16,0.033,0.698,Misalignment
5,1331,590,0.528,9.86,71.1,1.16,0.012,0.721,Misalignment
5,1332,357,0.528,10.0,71.7,0.81,0.068,0.726,Misalignment
5,1333,858,0.529,10.0,71.7,0.98,0.034,0.727,Misalignment
5,1334,301,0.529,10.0,71.7,0.87,0.035,0.727,Misalignment
5,1335,887,0.529,9.9,71.3,0.84,0.015,0.723,Misalignment
5,1336,894,0.529,9.95,71.5,0.85,0.055,0.725,Misalignment
5,1337,440,0.529,10.0,71.7,1.07,0.057,0.727,Misalignment
5,1338,425,0.53,9.89,71.3,0.83,0.032,0.723,Misalignment
5,1339,776,0.53,9.5,69.8,0.99,0.028,0.706,Misalignment
5,1340,557,0.53,9.65,70.4,0.87,0.049,0.713,Misalignment
5,1341,709,0.53,9.61,70.2,1.06,0.061,0.711,Misalignment
5,1342,227,0.531,9.56,70.1,0.93,0.072,0.709,Misalignment
5,1343,695,0.531,9.73,70.8,0.95,0.02,0.717,Misalignment
5,1344,479,0.531,10.0,71.9,1.11,0.108,0.728,Misalignment
5,1345,321,0.531,10.0,71.9,0.9,0.011,0.728,Misalignment
5,1346,632,0.532,10.0,71.9,0.86,0.036,0.728,Misalignment
5,1347,417,0.532,10.0,71.9,1.15,0.012,0.728,Misalignment
5,1348,357,0.532,9.79,71.1,0.95,0.022,0.72,Misalignment
5,1349,566,0.532,10.0,71.9,0.84,0.029,0.728,Misalignment
5,1350,125,0.532,10.0,71.9,1.11,0.052,0.728,Misalignment
5,1351,286,0.532,9.51,69.9,0.91,0.031,0.708,Misalignment
5,1352,353,0.532,9.44,69.7,1.04,0.014,0.705,Misalignment
5,1353,309,0.532,9.42,69.6,0.91,0.117,0.704,Misalignment
5,1354,973,0.533,9.6,70.4,1.11,0.054,0.712,Misalignment
5,1355,952,0.533,10.0,72.0,0.8,0.01,0.729,Misalignment
5,1356,700,0.533,10.0,72.0,1.14,0.029,0.729,Misalignment
5,1357,133,0.533,9.64,70.6,1.04,0.042,0.714,Misalignment
5,1358,790,0.534,9.9,71.7,1.05,0.133,0.726,Misalignment
5,1359,349,0.534,10.0,72.1,1.02,0.015,0.73,Misalignment
5,1360,378,0.535,10.0,72.1,1.15,0.06,0.73,Misalignment
5,1361,504,0.535,10.0,72.1,1.05,0.07,0.73,Misalignment
5,1362,999,0.535,9.81,71.4,0.85,0.012,0.722,Misalignment
5,1363,542,0.535,9.63,70.6,1.12,0.011,0.715,Misalignment
5,1364,918,0.536,9.66,70.8,0.87,0.096,0.717,Misalignment
5,1365,348,0.536,9.83,71.5,0.98,0.036,0.724,Misalignment
5,1366,606,0.536,10.0,72.2,1.17,0.019,0.731,Misalignment
5,1367,274,0.536,9.91,71.8,0.97,0.071,0.727,Misalignment
5,1368,925,0.537,10.0,72.2,0.96,0.045,0.731,Misalignment
5,1369,649,0.537,10.0,72.2,0.93,0.057,0.732,Misalignment
5,1370,492,0.538,10.0,72.3,1.12,0.128,0.732,Misalignment
5,1371,289,0.538,9.93,72.0,1.16,0.037,0.729,Misalignment
5,1372,261,0.538,9.83,71.6,1.17,0.031,0.725,Misalignment
5,1373,164,0.538,10.0,72.3,1.11,0.142,0.732,Misalignment
5,1374,645,0.539,9.75,71.3,1.11,0.075,0.722,Misalignment
5,1375,968,0.539,9.98,72.3,1.05,0.042,0.732,Misalignment
5,1376,686,0.54,10.0,72.4,1.17,0.065,0.733,Misalignment
5,1377,811,0.54,10.0,72.4,0.82,0.02,0.733,Misalignment
5,1378,252,0.54,10.0,72.4,0.92,0.04,0.733,Misalignment
5,1379,761,0.54,10.0,72.4,0.83,0.027,0.733,Misalignment
5,1380,703,0.541,10.0,72.4,0.89,0.062,0.734,Misalignment
5,1381,840,0.541,10.0,72.4,0.9,0.021,0.734,Misalignment
5,1382,403,0.541,10.0,72.5,0.97,0.024,0.734,Misalignment
5,1383,916,0.542,10.0,72.5,1.18,0.079,0.734,Misalignment
5,1384,313,0.542,9.95,72.3,0.95,0.041,0.732,Misalignment
5,1385,759,0.542,10.0,72.5,0.93,0.035,0.734,Misalignment
5,1386,151,0.542,9.88,72.0,1.0,0.053,0.729,Misalignment
5,1387,422,0.543,10.0,72.6,0.97,0.13,0.735,Misalignment
5,1388,704,0.543,10.0,72.6,0.8,0.027,0.735,Misalignment
5,1389,468,0.543,10.0,72.6,1.18,0.058,0.735,Misalignment
5,1390,821,0.543,9.95,72.4,0.86,0.016,0.733,Misalignment
5,1391,749,0.544,9.88,72.2,0.94,0.136,0.731,Misalignment
5,1392,219,0.544,9.65,71.3,1.09,0.078,0.721,Misalignment
5,1393,808,0.545,9.86,72.1,1.11,0.043,0.73,Misalignment
5,1394,753,0.545,9.9,72.3,1.0,0.065,0.732,Misalignment
5,1395,193,0.545,9.95,72.5,1.12,0.014,0.734,Misalignment
5,1396,431,0.545,10.0,72.7,1.14,0.019,0.736,Misalignment
5,1397,594,0.546,10.0,72.8,1.13,0.078,0.737,Misalignment
5,1398,400,0.546,10.0,72.8,0.91,0.052,0.737,Misalignment
5,1399,416,0.546,10.0,72.8,0.87,0.077,0.737,Misalignment
5,1400,102,0.546,10.0,72.8,1.17,0.027,0.737,Misalignment
5,1401,996,0.547,10.0,72.8,1.18,0.057,0.737,Misalignment
5,1402,558,0.548,10.0,72.9,1.03,0.145,0.738,Misalignment
5,1403,164,0.548,9.94,72.6,1.13,0.057,0.735,Misalignment
5,1404,919,0.549,9.64,71.5,1.19,0.072,0.723,Misalignment
5,1405,432,0.549,9.79,72.1,1.06,0.032,0.73,Misalignment
5,1406,381,0.549,9.96,72.8,0.9,0.055,0.737,Misalignment
5,1407,755,0.549,9.94,72.7,0.88,0.019,0.736,Misalignment
5,1408,897,0.55,10.0,73.0,1.09,0.069,0.739,Misalignment
5,1409,311,0.55,10.0,73.0,0.97,0.056,0.739,Misalignment
5,1410,940,0.551,10.0,73.0,1.11,0.064,0.739,Misalignment
5,1411,163,0.551,9.67,71.7,1.09,0.122,0.726,Misalignment
5,1412,544,0.551,9.61,71.5,1.02,0.058,0.723,Misalignment
5,1413,463,0.552,9.49,71.1,1.14,0.063,0.719,Misalignment
5,1414,362,0.552,9.39,70.7,0.9,0.049,0.714,Misalignment
5,1415,612,0.552,9.22,70.0,1.08,0.078,0.707,Misalignment
5,1416,824,0.552,9.14,69.7,0.94,0.01,0.704,Misalignment
5,1417,867,0.553,9.17,69.8,0.84,0.029,0.706,Misalignment
5,1418,462,0.553,9.06,69.4,1.09,0.079,0.701,Misalignment
5,1419,463,0.553,9.17,69.9,1.03,0.026,0.706,Misalignment
5,1420,285,0.553,9.41,70.8,0.98,0.04,0.716,Misalignment
5,1421,489,0.554,9.51,71.3,1.16,0.059,0.721,Misalignment
5,1422,475,0.554,9.55,71.4,0.94,0.047,0.723,Misalignment
5,1423,910,0.555,9.49,71.2,1.17,0.068,0.72,Misalignment
5,1424,760,0.555,9.64,71.9,0.98,0.058,0.727,Misalignment
5,1425,562,0.555,9.66,71.9,1.15,0.01,0.728,Misalignment
5,1426,719,0.555,10.0,73.3,0.93,0.017,0.742,Misalignment
5,1427,865,0.556,9.83,72.7,1.12,0.036,0.735,Misalignment
5,1428,980,0.556,10.0,73.4,1.15,0.038,0.742,Misalignment
5,1429,914,0.556,10.0,73.4,1.08,0.024,0.743,Misalignment
5,1430,332,0.556,9.6,71.8,1.06,0.063,0.726,Misalignment
5,1431,625,0.557,9.49,71.3,1.12,0.034,0.721,Misalignment
5,1432,863,0.557,9.82,72.7,1.15,0.035,0.735,Misalignment
5,1433,874,0.557,9.78,72.6,0.93,0.052,0.734,Misalignment
5,1434,875,0.558,10.0,73.5,0.86,0.037,0.743,Misalignment
5,1435,240,0.558,10.0,73.5,1.02,0.034,0.744,Misalignment
5,1436,614,0.558,9.79,72.6,0.99,0.026,0.735,Misalignment
5,1437,656,0.558,9.58,71.8,1.1,0.044,0.726,Misalignment
5,1438,957,0.558,9.74,72.5,0.99,0.022,0.733,Misalignment
5,1439,651,0.559,9.6,72.0,1.05,0.123,0.728,Misalignment
5,1440,868,0.56,9.52,71.7,1.02,0.06,0.725,Misalignment
5,1441,292,0.56,9.83,72.9,1.06,0.068,0.738,Misalignment
5,1442,982,0.56,9.92,73.3,0.89,0.02,0.742,Misalignment
5,1443,398,0.56,10.0,73.6,1.14,0.057,0.745,Misalignment
5,1444,178,0.561,10.0,73.6,1.17,0.059,0.745,Misalignment
5,1445,435,0.561,9.87,73.1,0.85,0.01,0.74,Misalignment
5,1446,711,0.561,10.0,73.7,0.94,0.046,0.745,Misalignment
5,1447,958,0.562,9.9,73.3,0.96,0.116,0.742,Misalignment
5,1448,820,0.562,10.0,73.7,1.04,0.017,0.746,Misalignment
5,1449,227,0.562,10.0,73.7,0.95,0.027,0.746,Misalignment
5,1450,779,0.562,10.0,73.7,1.19,0.023,0.746,Misalignment
5,1451,320,0.563,9.95,73.6,0.88,0.069,0.744,Misalignment
5,1452,352,0.563,9.92,73.5,0.91,0.026,0.743,Misalignment
5,1453,632,0.563,10.0,73.8,1.02,0.07,0.747,Misalignment
