segment_id,time_step,load_cycles,wear_level,alignment_deviation,vibration_index,environment_factor,degradation_rate,risk_score,fault_label
4,2677,639,0.893,10.0,93.6,0.96,0.053,0.938,Severe_Degradation
4,2678,820,0.893,10.0,93.6,1.15,0.019,0.938,Severe_Degradation
4,2679,362,0.893,10.0,93.6,1.03,0.021,0.938,Severe_Degradation
4,2680,190,0.893,10.0,93.6,0.85,0.029,0.938,Severe_Degradation
4,2681,993,0.894,9.66,92.3,1.07,0.067,0.924,Severe_Degradation
4,2682,445,0.894,10.0,93.7,1.17,0.016,0.939,Severe_Degradation
4,2683,134,0.894,9.93,93.4,1.1,0.064,0.936,Severe_Degradation
4,2684,873,0.894,10.0,93.7,0.85,0.014,0.939,Severe_Degradation
4,2685,107,0.894,10.0,93.7,1.06,0.04,0.939,Severe_Degradation
4,2686,946,0.895,10.0,93.7,0.81,0.093,0.939,Severe_Degradation
4,2687,746,0.896,10.0,93.7,1.05,0.072,0.94,Severe_Degradation
4,2688,560,0.896,10.0,93.8,1.11,0.041,0.94,Severe_Degradation
4,2689,156,0.896,10.0,93.8,0.96,0.012,0.94,Severe_Degradation
4,2690,407,0.896,10.0,93.8,0.86,0.117,0.94,Severe_Degradation
4,2691,266,0.896,10.0,93.8,0.84,0.029,0.94,Severe_Degradation
4,2692,196,0.896,10.0,93.8,1.08,0.011,0.94,Severe_Degradation
4,2693,682,0.897,9.98,93.7,1.05,0.07,0.939,Severe_Degradation
4,2694,169,0.897,10.0,93.8,1.19,0.028,0.94,Severe_Degradation
4,2695,184,0.897,10.0,93.8,0.9,0.143,0.94,Severe_Degradation
4,2696,142,0.897,9.74,92.8,1.18,0.014,0.93,Severe_Degradation
4,2697,672,0.898,10.0,93.9,1.19,0.072,0.941,Severe_Degradation
4,2698,914,0.899,9.98,93.8,1.18,0.063,0.94,Severe_Degradation
4,2699,671,0.899,10.0,93.9,0.98,0.027,0.941,Severe_Degradation
4,2700,743,0.899,9.93,93.7,1.08,0.064,0.939,Severe_Degradation
4,2701,321,0.9,10.0,94.0,1.0,0.137,0.942,Severe_Degradation
4,2702,910,0.9,10.0,94.0,0.99,0.028,0.942,Severe_Degradation
4,2703,902,0.9,10.0,94.0,1.05,0.013,0.942,Severe_Degradation
4,2704,744,0.9,10.0,94.0,0.9,0.033,0.942,Severe_Degradation
4,2705,550,0.9,10.0,94.0,0.89,0.055,0.942,Severe_Degradation
4,2706,696,0.9,9.95,93.8,1.07,0.143,0.94,Severe_Degradation
4,2707,501,0.9,10.0,94.0,0.96,0.074,0.942,Severe_Degradation
4,2708,800,0.9,10.0,94.0,0.82,0.068,0.942,Severe_Degradation
4,2709,602,0.9,9.98,93.9,1.15,0.028,0.941,Severe_Degradation
4,2710,743,0.9,9.89,93.6,0.93,0.071,0.938,Severe_Degradation
4,2711,538,0.9,10.0,94.0,1.11,0.011,0.942,Severe_Degradation
4,2712,925,0.9,10.0,94.0,0.97,0.033,0.942,Severe_Degradation
4,2713,130,0.9,10.0,94.0,1.0,0.066,0.942,Severe_Degradation
4,2714,302,0.9,9.97,93.9,0.89,0.07,0.941,Severe_Degradation
4,2715,164,0.9,10.0,94.0,0.98,0.07,0.942,Severe_Degradation
4,2716,834,0.9,9.93,93.7,0.87,0.13,0.939,Severe_Degradation
4,2717,392,0.9,10.0,94.0,0.89,0.024,0.942,Severe_Degradation
4,2718,854,0.9,10.0,94.0,0.96,0.069,0.942,Severe_Degradation
4,2719,893,0.9,10.0,94.0,1.14,0.023,0.942,Severe_Degradation
4,2720,290,0.9,9.79,93.2,1.03,0.02,0.933,Severe_Degradation
4,2721,793,0.9,9.92,93.7,1.15,0.101,0.939,Severe_Degradation
4,2722,807,0.9,9.75,93.0,1.09,0.072,0.931,Severe_Degradation
4,2723,880,0.9,10.0,94.0,1.11,0.071,0.942,Severe_Degradation
4,2724,869,0.9,10.0,94.0,0.98,0.025,0.942,Severe_Degradation
4,2725,909,0.9,10.0,94.0,1.14,0.06,0.942,Severe_Degradation
4,2726,183,0.9,10.0,94.0,1.0,0.123,0.942,Severe_Degradation
4,2727,563,0.9,10.0,94.0,0.83,0.055,0.942,Severe_Degradation
4,2728,330,0.9,9.83,93.3,0.84,0.058,0.935,Severe_Degradation
4,2729,140,0.9,9.82,93.3,1.04,0.04,0.934,Severe_Degradation
4,2730,734,0.9,10.0,94.0,1.16,0.073,0.942,Severe_Degradation
4,2731,237,0.9,10.0,94.0,0.91,0.08,0.942,Severe_Degradation
4,2732,245,0.9,10.0,94.0,1.09,0.018,0.942,Severe_Degradation
4,2733,896,0.9,10.0,94.0,1.11,0.031,0.942,Severe_Degradation
4,2734,116,0.9,9.92,93.7,0.99,0.126,0.939,Severe_Degradation
4,2735,889,0.9,9.93,93.7,1.0,0.041,0.939,Severe_Degradation
4,2736,628,0.9,10.0,94.0,0.81,0.107,0.942,Severe_Degradation
4,2737,942,0.9,10.0,94.0,1.14,0.071,0.942,Severe_Degradation
4,2738,463,0.9,10.0,94.0,0.81,0.062,0.942,Severe_Degradation
4,2739,730,0.9,10.0,94.0,0.98,0.052,0.942,Severe_Degradation
4,2740,898,0.9,10.0,94.0,0.99,0.048,0.942,Severe_Degradation
4,2741,174,0.9,10.0,94.0,1.09,0.034,0.942,Severe_Degradation
4,2742,152,0.9,9.97,93.9,1.07,0.061,0.941,Severe_Degradation
4,2743,385,0.9,10.0,94.0,1.1,0.101,0.942,Severe_Degradation
4,2744,596,0.9,10.0,94.0,0.82,0.067,0.942,Severe_Degradation
4,2745,302,0.9,10.0,94.0,0.99,0.072,0.942,Severe_Degradation
4,2746,986,0.9,10.0,94.0,0.97,0.023,0.942,Severe_Degradation
4,2747,483,0.9,9.97,93.9,1.17,0.035,0.941,Severe_Degradation
4,2748,421,0.9,10.0,94.0,0.97,0.029,0.942,Severe_Degradation
4,2749,541,0.9,10.0,94.0,1.05,0.107,0.942,Severe_Degradation
4,2750,902,0.9,10.0,94.0,0.83,0.025,0.942,Severe_Degradation
4,2751,337,0.9,10.0,94.0,1.19,0.092,0.942,Severe_Degradation
4,2752,453,0.9,10.0,94.0,0.82,0.031,0.942,Severe_Degradation
4,2753,561,0.9,10.0,94.0,1.11,0.039,0.942,Severe_Degradation
4,2754,463,0.9,10.0,94.0,0.93,0.087,0.942,Severe_Degradation
4,2755,312,0.9,10.0,94.0,1.05,0.038,0.942,Severe_Degradation
4,2756,471,0.9,10.0,94.0,1.1,0.031,0.942,Severe_Degradation
4,2757,664,0.9,9.94,93.8,1.14,0.062,0.939,Severe_Degradation
4,2758,189,0.9,10.0,94.0,0.9,0.043,0.942,Severe_Degradation
4,2759,567,0.9,10.0,94.0,0.83,0.071,0.942,Severe_Degradation
4,2760,210,0.9,10.0,94.0,1.2,0.011,0.942,Severe_Degradation
4,2761,104,0.9,10.0,94.0,0.82,0.067,0.942,Severe_Degradation
4,2762,750,0.9,10.0,94.0,0.95,0.084,0.942,Severe_Degradation
4,2763,251,0.9,10.0,94.0,0.84,0.069,0.942,Severe_Degradation
4,2764,914,0.9,9.85,93.4,1.17,0.02,0.936,Severe_Degradation
4,2765,108,0.9,10.0,94.0,1.16,0.074,0.942,Severe_Degradation
4,2766,692,0.9,10.0,94.0,1.16,0.047,0.942,Severe_Degradation
4,2767,464,0.9,10.0,94.0,1.16,0.022,0.942,Severe_Degradation
4,2768,640,0.9,10.0,94.0,0.95,0.058,0.942,Severe_Degradation
4,2769,909,0.9,10.0,94.0,1.1,0.065,0.942,Severe_Degradation
4,2770,796,0.9,9.99,94.0,0.8,0.071,0.942,Severe_Degradation
4,2771,199,0.9,10.0,94.0,0.9,0.049,0.942,Severe_Degradation
4,2772,996,0.9,10.0,94.0,0.9,0.067,0.942,Severe_Degradation
4,2773,138,0.9,10.0,94.0,0.95,0.05,0.942,Severe_Degradation
4,2774,212,0.9,10.0,94.0,0.89,0.065,0.942,Severe_Degradation
4,2775,376,0.9,10.0,94.0,0.84,0.084,0.942,Severe_Degradation
4,2776,850,0.9,10.0,94.0,1.12,0.076,0.942,Severe_Degradation
4,2777,703,0.9,10.0,94.0,1.09,0.137,0.942,Severe_Degradation
4,2778,674,0.9,10.0,94.0,0.82,0.077,0.942,Severe_Degradation
4,2779,577,0.9,10.0,94.0,0.95,0.074,0.942,Severe_Degradation
4,2780,310,0.9,9.85,93.4,0.81,0.038,0.936,Severe_Degradation
4,2781,224,0.9,9.94,93.7,0.89,0.069,0.939,Severe_Degradation
4,2782,250,0.9,9.97,93.9,0.85,0.017,0.941,Severe_Degradation
4,2783,448,0.9,9.81,93.2,1.08,0.12,0.934,Severe_Degradation
4,2784,793,0.9,9.71,92.8,1.01,0.067,0.93,Severe_Degradation
4,2785,880,0.9,10.0,94.0,1.08,0.072,0.942,Severe_Degradation
4,2786,349,0.9,10.0,94.0,0.98,0.014,0.942,Severe_Degradation
4,2787,108,0.9,10.0,94.0,1.13,0.058,0.942,Severe_Degradation
4,2788,699,0.9,10.0,94.0,0.84,0.014,0.942,Severe_Degradation
4,2789,400,0.9,10.0,94.0,0.98,0.037,0.942,Severe_Degradation
4,2790,437,0.9,10.0,94.0,0.9,0.044,0.942,Severe_Degradation
4,2791,946,0.9,10.0,94.0,0.87,0.119,0.942,Severe_Degradation
4,2792,587,0.9,10.0,94.0,1.19,0.065,0.942,Severe_Degradation
4,2793,938,0.9,10.0,94.0,1.04,0.022,0.942,Severe_Degradation
4,2794,830,0.9,10.0,94.0,1.19,0.141,0.942,Severe_Degradation
4,2795,189,0.9,9.8,93.2,0.97,0.072,0.933,Severe_Degradation
4,2796,392,0.9,10.0,94.0,0.89,0.058,0.942,Severe_Degradation
4,2797,983,0.9,10.0,94.0,0.96,0.011,0.942,Severe_Degradation
4,2798,151,0.9,9.97,93.9,1.12,0.012,0.941,Severe_Degradation
4,2799,979,0.9,9.58,92.3,0.91,0.081,0.924,Severe_Degradation
4,2800,359,0.9,9.99,94.0,1.19,0.063,0.942,Severe_Degradation
4,2801,872,0.9,9.86,93.4,0.9,0.016,0.936,Severe_Degradation
4,2802,676,0.9,9.84,93.3,1.01,0.018,0.935,Severe_Degradation
4,2803,105,0.9,10.0,94.0,0.92,0.026,0.942,Severe_Degradation
4,2804,551,0.9,10.0,94.0,1.18,0.128,0.942,Severe_Degradation
4,2805,578,0.9,9.68,92.7,0.85,0.057,0.928,Severe_Degradation
4,2806,603,0.9,9.71,92.8,1.06,0.017,0.93,Severe_Degradation
4,2807,147,0.9,9.87,93.5,0.87,0.033,0.937,Severe_Degradation
4,2808,534,0.9,9.83,93.3,1.08,0.055,0.935,Severe_Degradation
4,2809,113,0.9,9.93,93.7,0.96,0.058,0.939,Severe_Degradation
4,2810,418,0.9,10.0,94.0,0.94,0.044,0.942,Severe_Degradation
4,2811,617,0.9,10.0,94.0,1.06,0.129,0.942,Severe_Degradation
4,2812,476,0.9,9.7,92.8,1.11,0.088,0.93,Severe_Degradation
4,2813,932,0.9,9.73,92.9,1.19,0.013,0.931,Severe_Degradation
4,2814,826,0.9,9.61,92.4,0.84,0.057,0.926,Severe_Degradation
4,2815,854,0.9,9.7,92.8,1.12,0.043,0.93,Severe_Degradation
4,2816,648,0.9,9.6,92.4,1.15,0.044,0.925,Severe_Degradation
4,2817,107,0.9,9.78,93.1,1.09,0.08,0.933,Severe_Degradation
4,2818,945,0.9,9.83,93.3,0.82,0.015,0.935,Severe_Degradation
4,2819,143,0.9,9.88,93.5,0.83,0.023,0.937,Severe_Degradation
4,2820,332,0.9,10.0,94.0,1.16,0.048,0.942,Severe_Degradation
4,2821,804,0.9,10.0,94.0,0.87,0.037,0.942,Severe_Degradation
4,2822,988,0.9,9.8,93.2,1.18,0.043,0.934,Severe_Degradation
4,2823,656,0.9,10.0,94.0,0.95,0.021,0.942,Severe_Degradation
4,2824,240,0.9,10.0,94.0,1.01,0.037,0.942,Severe_Degradation
4,2825,719,0.9,9.97,93.9,1.2,0.041,0.941,Severe_Degradation
4,2826,995,0.9,10.0,94.0,1.15,0.021,0.942,Severe_Degradation
4,2827,804,0.9,9.95,93.8,1.13,0.075,0.94,Severe_Degradation
4,2828,848,0.9,10.0,94.0,0.94,0.127,0.942,Severe_Degradation
4,2829,184,0.9,9.95,93.8,1.06,0.04,0.94,Severe_Degradation
4,2830,172,0.9,10.0,94.0,1.19,0.084,0.942,Severe_Degradation
4,2831,502,0.9,9.51,92.1,0.81,0.069,0.922,Severe_Degradation
4,2832,857,0.9,9.33,91.3,1.18,0.029,0.914,Severe_Degradation
4,2833,126,0.9,9.4,91.6,0.99,0.078,0.917,Severe_Degradation
4,2834,410,0.9,9.52,92.1,0.9,0.079,0.922,Severe_Degradation
4,2835,415,0.9,10.0,94.0,0.98,0.07,0.942,Severe_Degradation
4,2836,416,0.9,10.0,94.0,1.15,0.041,0.942,Severe_Degradation
4,2837,977,0.9,10.0,94.0,1.08,0.015,0.942,Severe_Degradation
4,2838,276,0.9,9.95,93.8,1.16,0.035,0.94,Severe_Degradation
4,2839,628,0.9,9.89,93.6,1.01,0.073,0.937,Severe_Degradation
4,2840,663,0.9,10.0,94.0,1.19,0.061,0.942,Severe_Degradation
4,2841,392,0.9,9.86,93.4,1.07,0.095,0.936,Severe_Degradation
4,2842,679,0.9,9.85,93.4,0.99,0.029,0.936,Severe_Degradation
4,2843,458,0.9,10.0,94.0,0.86,0.068,0.942,Severe_Degradation
4,2844,876,0.9,10.0,94.0,0.99,0.012,0.942,Severe_Degradation
4,2845,301,0.9,9.84,93.3,1.01,0.025,0.935,Severe_Degradation
4,2846,757,0.9,9.87,93.5,0.86,0.013,0.937,Severe_Degradation
4,2847,135,0.9,9.98,93.9,0.86,0.078,0.941,Severe_Degradation
4,2848,585,0.9,10.0,94.0,1.06,0.072,0.942,Severe_Degradation
4,2849,460,0.9,10.0,94.0,0.92,0.041,0.942,Severe_Degradation
4,2850,456,0.9,10.0,94.0,1.19,0.062,0.942,Severe_Degradation
4,2851,938,0.9,10.0,94.0,0.93,0.028,0.942,Severe_Degradation
4,2852,704,0.9,10.0,94.0,0.82,0.079,0.942,Severe_Degradation
4,2853,509,0.9,10.0,94.0,1.1,0.117,0.942,Severe_Degradation
4,2854,104,0.9,10.0,94.0,1.0,0.018,0.942,Severe_Degradation
4,2855,531,0.9,10.0,94.0,1.14,0.091,0.942,Severe_Degradation
4,2856,847,0.9,10.0,94.0,0.93,0.048,0.942,Severe_Degradation
4,2857,344,0.9,10.0,94.0,0.88,0.017,0.942,Severe_Degradation
4,2858,158,0.9,10.0,94.0,1.13,0.062,0.942,Severe_Degradation
4,2859,226,0.9,10.0,94.0,1.17,0.054,0.942,Severe_Degradation
4,2860,158,0.9,10.0,94.0,0.89,0.067,0.942,Severe_Degradation
4,2861,485,0.9,10.0,94.0,1.01,0.06,0.942,Severe_Degradation
4,2862,836,0.9,10.0,94.0,0.84,0.076,0.942,Severe_Degradation
4,2863,858,0.9,10.0,94.0,0.95,0.05,0.942,Severe_Degradation
4,2864,663,0.9,9.67,92.7,0.8,0.021,0.928,Severe_Degradation
4,2865,480,0.9,9.82,93.3,0.85,0.062,0.934,Severe_Degradation
4,2866,340,0.9,9.87,93.5,1.1,0.052,0.937,Severe_Degradation
4,2867,660,0.9,10.0,94.0,1.09,0.065,0.942,Severe_Degradation
4,2868,909,0.9,10.0,94.0,0.98,0.056,0.942,Severe_Degradation
4,2869,558,0.9,10.0,94.0,0.98,0.066,0.942,Severe_Degradation
4,2870,418,0.9,10.0,94.0,0.99,0.042,0.942,Severe_Degradation
4,2871,731,0.9,10.0,94.0,0.95,0.056,0.942,Severe_Degradation
4,2872,820,0.9,10.0,94.0,1.17,0.065,0.942,Severe_Degradation
4,2873,726,0.9,10.0,94.0,1.03,0.018,0.942,Severe_Degradation
4,2874,802,0.9,9.96,93.8,0.94,0.067,0.94,Severe_Degradation
4,2875,555,0.9,9.89,93.6,0.98,0.07,0.937,Severe_Degradation
4,2876,915,0.9,9.83,93.3,1.15,0.143,0.935,Severe_Degradation
4,2877,366,0.9,10.0,94.0,0.84,0.072,0.942,Severe_Degradation
4,2878,811,0.9,10.0,94.0,0.9,0.067,0.942,Severe_Degradation
4,2879,927,0.9,10.0,94.0,0.8,0.115,0.942,Severe_Degradation
4,2880,166,0.9,9.96,93.8,0.81,0.134,0.94,Severe_Degradation
4,2881,552,0.9,9.77,93.1,0.88,0.045,0.932,Severe_Degradation
4,2882,613,0.9,9.96,93.8,0.99,0.064,0.94,Severe_Degradation
4,2883,650,0.9,10.0,94.0,1.15,0.027,0.942,Severe_Degradation
4,2884,456,0.9,10.0,94.0,1.0,0.015,0.942,Severe_Degradation
4,2885,690,0.9,10.0,94.0,1.05,0.051,0.942,Severe_Degradation
4,2886,111,0.9,10.0,94.0,1.2,0.084,0.942,Severe_Degradation
4,2887,504,0.9,10.0,94.0,1.11,0.075,0.942,Severe_Degradation
4,2888,113,0.9,10.0,94.0,0.94,0.09,0.942,Severe_Degradation
4,2889,251,0.9,10.0,94.0,0.8,0.037,0.942,Severe_Degradation
4,2890,140,0.9,10.0,94.0,1.0,0.034,0.942,Severe_Degradation
4,2891,741,0.9,10.0,94.0,0.95,0.013,0.942,Severe_Degradation
4,2892,326,0.9,9.91,93.6,0.86,0.048,0.938,Severe_Degradation
4,2893,708,0.9,10.0,94.0,0.99,0.039,0.942,Severe_Degradation
4,2894,332,0.9,9.72,92.9,0.94,0.063,0.93,Severe_Degradation
4,2895,227,0.9,9.97,93.9,1.05,0.082,0.941,Severe_Degradation
4,2896,436,0.9,10.0,94.0,0.88,0.012,0.942,Severe_Degradation
4,2897,503,0.9,10.0,94.0,0.99,0.063,0.942,Severe_Degradation
4,2898,746,0.9,9.87,93.5,1.05,0.146,0.937,Severe_Degradation
4,2899,749,0.9,9.85,93.4,0.92,0.064,0.936,Severe_Degradation
4,2900,243,0.9,9.95,93.8,0.86,0.075,0.94,Severe_Degradation
4,2901,186,0.9,9.93,93.7,0.89,0.013,0.939,Severe_Degradation
4,2902,807,0.9,10.0,94.0,0.81,0.077,0.942,Severe_Degradation
4,2903,136,0.9,9.86,93.4,0.87,0.051,0.936,Severe_Degradation
4,2904,392,0.9,9.81,93.3,1.14,0.044,0.934,Severe_Degradation
4,2905,409,0.9,9.85,93.4,1.02,0.022,0.936,Severe_Degradation
4,2906,623,0.9,9.96,93.8,0.85,0.073,0.94,Severe_Degradation
4,2907,991,0.9,10.0,94.0,0.92,0.034,0.942,Severe_Degradation
4,2908,757,0.9,10.0,94.0,0.92,0.044,0.942,Severe_Degradation
4,2909,562,0.9,9.91,93.6,1.19,0.073,0.938,Severe_Degradation
4,2910,310,0.9,10.0,94.0,0.81,0.052,0.942,Severe_Degradation
4,2911,476,0.9,10.0,94.0,0.98,0.104,0.942,Severe_Degradation
4,2912,785,0.9,9.92,93.7,1.02,0.015,0.939,Severe_Degradation
4,2913,827,0.9,10.0,94.0,1.11,0.066,0.942,Severe_Degradation
4,2914,446,0.9,9.97,93.9,1.02,0.012,0.941,Severe_Degradation
4,2915,228,0.9,9.86,93.5,0.82,0.048,0.936,Severe_Degradation
4,2916,282,0.9,10.0,94.0,0.94,0.017,0.942,Severe_Degradation
4,2917,318,0.9,10.0,94.0,1.04,0.012,0.942,Severe_Degradation
4,2918,800,0.9,10.0,94.0,0.89,0.014,0.942,Severe_Degradation
4,2919,670,0.9,10.0,94.0,0.86,0.075,0.942,Severe_Degradation
4,2920,872,0.9,10.0,94.0,0.86,0.051,0.942,Severe_Degradation
4,2921,484,0.9,10.0,94.0,1.08,0.073,0.942,Severe_Degradation
4,2922,684,0.9,9.86,93.4,1.1,0.069,0.936,Severe_Degradation
4,2923,425,0.9,9.99,94.0,1.1,0.062,0.942,Severe_Degradation
4,2924,406,0.9,10.0,94.0,1.13,0.019,0.942,Severe_Degradation
4,2925,338,0.9,10.0,94.0,1.1,0.071,0.942,Severe_Degradation
4,2926,107,0.9,9.8,93.2,0.83,0.024,0.934,Severe_Degradation
4,2927,254,0.9,9.72,92.9,1.0,0.067,0.93,Severe_Degradation
4,2928,196,0.9,10.0,94.0,1.16,0.04,0.942,Severe_Degradation
4,2929,766,0.9,10.0,94.0,0.84,0.053,0.942,Severe_Degradation
4,2930,395,0.9,10.0,94.0,1.0,0.118,0.942,Severe_Degradation
4,2931,270,0.9,9.98,93.9,1.15,0.118,0.941,Severe_Degradation
4,2932,800,0.9,9.93,93.7,0.91,0.146,0.939,Severe_Degradation
4,2933,852,0.9,10.0,94.0,0.81,0.064,0.942,Severe_Degradation
4,2934,100,0.9,10.0,94.0,1.05,0.05,0.942,Severe_Degradation
4,2935,583,0.9,10.0,94.0,0.83,0.018,0.942,Severe_Degradation
4,2936,516,0.9,10.0,94.0,0.92,0.048,0.942,Severe_Degradation
4,2937,433,0.9,9.78,93.1,1.15,0.08,0.933,Severe_Degradation
4,2938,288,0.9,10.0,94.0,1.16,0.124,0.942,Severe_Degradation
4,2939,698,0.9,9.89,93.6,1.11,0.065,0.937,Severe_Degradation
4,2940,294,0.9,9.69,92.8,0.83,0.054,0.929,Severe_Degradation
4,2941,714,0.9,9.68,92.7,1.03,0.051,0.929,Severe_Degradation
4,2942,618,0.9,9.75,93.0,1.07,0.019,0.932,Severe_Degradation
4,2943,379,0.9,9.81,93.2,0.94,0.014,0.934,Severe_Degradation
4,2944,593,0.9,9.94,93.8,1.14,0.07,0.939,Severe_Degradation
4,2945,568,0.9,9.8,93.2,1.15,0.043,0.934,Severe_Degradation
4,2946,234,0.9,10.0,94.0,1.14,0.077,0.942,Severe_Degradation
4,2947,587,0.9,10.0,94.0,1.0,0.021,0.942,Severe_Degradation
4,2948,630,0.9,9.83,93.3,0.96,0.068,0.935,Severe_Degradation
4,2949,310,0.9,9.81,93.2,1.09,0.019,0.934,Severe_Degradation
4,2950,883,0.9,9.83,93.3,1.02,0.139,0.935,Severe_Degradation
4,2951,522,0.9,10.0,94.0,1.09,0.089,0.942,Severe_Degradation
4,2952,883,0.9,10.0,94.0,1.03,0.051,0.942,Severe_Degradation
4,2953,930,0.9,10.0,94.0,0.85,0.057,0.942,Severe_Degradation
4,2954,581,0.9,9.87,93.5,0.92,0.043,0.937,Severe_Degradation
4,2955,411,0.9,9.89,93.6,1.19,0.019,0.937,Severe_Degradation
4,2956,932,0.9,9.84,93.4,0.9,0.133,0.935,Severe_Degradation
4,2957,657,0.9,9.96,93.8,0.83,0.059,0.94,Severe_Degradation
4,2958,603,0.9,10.0,94.0,1.12,0.05,0.942,Severe_Degradation
4,2959,194,0.9,10.0,94.0,0.84,0.067,0.942,Severe_Degradation
4,2960,291,0.9,10.0,94.0,1.2,0.061,0.942,Severe_Degradation
4,2961,249,0.9,10.0,94.0,1.08,0.033,0.942,Severe_Degradation
4,2962,970,0.9,9.9,93.6,0.86,0.063,0.938,Severe_Degradation
4,2963,868,0.9,10.0,94.0,1.06,0.047,0.942,Severe_Degradation
4,2964,698,0.9,9.97,93.9,0.86,0.047,0.941,Severe_Degradation
4,2965,857,0.9,9.94,93.8,0.86,0.07,0.94,Severe_Degradation
4,2966,922,0.9,10.0,94.0,0.98,0.011,0.942,Severe_Degradation
4,2967,991,0.9,10.0,94.0,1.06,0.119,0.942,Severe_Degradation
4,2968,305,0.9,10.0,94.0,1.18,0.049,0.942,Severe_Degradation
4,2969,725,0.9,10.0,94.0,0.92,0.063,0.942,Severe_Degradation
4,2970,753,0.9,10.0,94.0,0.97,0.037,0.942,Severe_Degradation
4,2971,846,0.9,10.0,94.0,0.91,0.038,0.942,Severe_Degradation
4,2972,978,0.9,10.0,94.0,0.92,0.032,0.942,Severe_Degradation
4,2973,240,0.9,10.0,94.0,0.85,0.041,0.942,Severe_Degradation
4,2974,348,0.9,10.0,94.0,0.8,0.077,0.942,Severe_Degradation
4,2975,209,0.9,10.0,94.0,1.15,0.048,0.942,Severe_Degradation
4,2976,624,0.9,10.0,94.0,0.81,0.03,0.942,Severe_Degradation
4,2977,986,0.9,10.0,94.0,0.85,0.06,0.942,Severe_Degradation
4,2978,882,0.9,10.0,94.0,1.12,0.122,0.942,Severe_Degradation
4,2979,876,0.9,10.0,94.0,1.09,0.099,0.942,Severe_Degradation
4,2980,867,0.9,10.0,94.0,1.12,0.045,0.942,Severe_Degradation
4,2981,257,0.9,10.0,94.0,1.08,0.03,0.942,Severe_Degradation
4,2982,582,0.9,10.0,94.0,0.94,0.072,0.942,Severe_Degradation
4,2983,746,0.9,10.0,94.0,1.16,0.063,0.942,Severe_Degradation
4,2984,918,0.9,10.0,94.0,1.1,0.078,0.942,Severe_Degradation
4,2985,293,0.9,10.0,94.0,1.17,0.076,0.942,Severe_Degradation
4,2986,705,0.9,10.0,94.0,0.81,0.026,0.942,Severe_Degradation
4,2987,384,0.9,10.0,94.0,1.14,0.089,0.942,Severe_Degradation
4,2988,384,0.9,9.95,93.8,0.91,0.089,0.94,Severe_Degradation
4,2989,306,0.9,10.0,94.0,0.99,0.039,0.942,Severe_Degradation
4,2990,509,0.9,10.0,94.0,1.13,0.051,0.942,Severe_Degradation
4,2991,777,0.9,10.0,94.0,1.01,0.018,0.942,Severe_Degradation
4,2992,572,0.9,10.0,94.0,0.85,0.042,0.942,Severe_Degradation
4,2993,977,0.9,10.0,94.0,1.2,0.02,0.942,Severe_Degradation
4,2994,729,0.9,10.0,94.0,1.16,0.129,0.942,Severe_Degradation
4,2995,264,0.9,9.92,93.7,0.88,0.029,0.939,Severe_Degradation
4,2996,495,0.9,10.0,94.0,1.08,0.072,0.942,Severe_Degradation
4,2997,853,0.9,10.0,94.0,0.86,0.033,0.942,Severe_Degradation
4,2998,344,0.9,10.0,94.0,0.98,0.073,0.942,Severe_Degradation
4,2999,158,0.9,10.0,94.0,1.05,0.078,0.942,Severe_Degradation
5,0,773,0.095,0.46,7.5,1.15,0.14,0.074,Normal
5,1,437,0.095,0.45,7.5,1.01,0.022,0.074,Normal
5,2,806,0.095,0.47,7.6,0.98,0.053,0.075,Normal
5,3,136,0.095,0.5,7.7,1.12,0.138,0.077,Normal
5,4,892,0.096,0.53,7.8,0.88,0.018,0.078,Normal
5,5,222,0.096,0.54,7.9,0.82,0.046,0.078,Normal
5,6,920,0.096,0.5,7.8,0.85,0.026,0.077,Normal
5,7,784,0.096,0.49,7.7,1.07,0.028,0.076,Normal
5,8,602,0.096,0.46,7.6,0.9,0.026,0.075,Normal
5,9,235,0.096,0.46,7.6,0.88,0.023,0.075,Normal
5,10,693,0.097,0.44,7.5,0.95,0.041,0.074,Normal
5,11,881,0.097,0.47,7.7,0.94,0.057,0.076,Normal
5,12,850,0.098,0.46,7.7,1.16,0.048,0.076,Normal
5,13,613,0.098,0.52,8.0,1.01,0.077,0.079,Normal
5,14,743,0.099,0.52,8.0,0.95,0.076,0.079,Normal
5,15,595,0.099,0.54,8.1,1.09,0.072,0.08,Normal
5,16,297,0.099,0.52,8.0,0.96,0.043,0.079,Normal
5,17,326,0.099,0.49,7.9,1.06,0.033,0.078,Normal
5,18,920,0.1,0.5,8.0,0.93,0.122,0.079,Normal
5,19,888,0.101,0.49,8.0,1.1,0.06,0.079,Normal
5,20,431,0.101,0.53,8.2,0.85,0.025,0.081,Normal
5,21,972,0.101,0.5,8.1,0.85,0.037,0.08,Normal
5,22,648,0.102,0.46,7.9,1.01,0.048,0.078,Normal
5,23,685,0.102,0.44,7.9,1.14,0.049,0.078,Normal
5,24,328,0.102,0.41,7.8,0.82,0.024,0.076,Normal
5,25,336,0.102,0.41,7.8,1.07,0.017,0.077,Normal
5,26,641,0.103,0.41,7.8,1.0,0.074,0.077,Normal
5,27,797,0.103,0.4,7.8,1.1,0.049,0.076,Normal
5,28,186,0.103,0.38,7.7,0.89,0.042,0.076,Normal
5,29,881,0.104,0.4,7.8,1.01,0.077,0.077,Normal
